Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
diabetes,60%,fill_norm,XGBoost,2,2,202,0.6348
diabetes,60%,all,RF,2,1,101,0.6052
diabetes,60%,all,RF,2,2,202,0.5945
diabetes,60%,all,NB,2,1,101,0.5774
diabetes,60%,all,NB,2,2,202,0.5691
diabetes,60%,all,XGBoost,2,1,101,0.6165
diabetes,60%,all,XGBoost,2,2,202,0.6109
serce,ORYGINALNY,raw,RF,0,1,101,0.8958
serce,ORYGINALNY,raw,RF,0,2,202,0.882
serce,ORYGINALNY,raw,NB,0,1,101,0.896
serce,ORYGINALNY,raw,NB,0,2,202,0.8978
serce,ORYGINALNY,raw,XGBoost,0,1,101,0.891
serce,ORYGINALNY,raw,XGBoost,0,2,202,0.8775
serce,20%,raw,RF,1,1,101,0.8431
serce,20%,raw,RF,1,2,202,0.7863
serce,20%,raw,NB,1,1,101,0.5263
serce,20%,raw,NB,1,2,202,0.4897
serce,20%,raw,XGBoost,1,1,101,0.8498
serce,20%,raw,XGBoost,1,2,202,0.7858
serce,20%,fill,RF,1,1,101,0.8247
serce,20%,fill,RF,1,2,202,0.8033
serce,20%,fill,NB,1,1,101,0.6217
serce,20%,fill,NB,1,2,202,0.6208
serce,20%,fill,XGBoost,1,1,101,0.827
serce,20%,fill,XGBoost,1,2,202,0.7803
serce,20%,remove_fill,RF,1,1,101,0.8537
serce,20%,remove_fill,RF,1,2,202,0.8331
serce,20%,remove_fill,NB,1,1,101,0.7585
serce,20%,remove_fill,NB,1,2,202,0.7362
serce,20%,remove_fill,XGBoost,1,1,101,0.8275
serce,20%,remove_fill,XGBoost,1,2,202,0.8183
serce,20%,fill_norm,RF,1,1,101,0.824
serce,20%,fill_norm,RF,1,2,202,0.8044
serce,20%,fill_norm,NB,1,1,101,0.622
serce,20%,fill_norm,NB,1,2,202,0.621
serce,20%,fill_norm,XGBoost,1,1,101,0.827
serce,20%,fill_norm,XGBoost,1,2,202,0.7803
serce,20%,all,RF,1,1,101,0.854
serce,20%,all,RF,1,2,202,0.8332
serce,20%,all,NB,1,1,101,0.7585
serce,20%,all,NB,1,2,202,0.7362
serce,20%,all,XGBoost,1,1,101,0.8275
serce,20%,all,XGBoost,1,2,202,0.8183
serce,20%,raw,RF,2,1,101,0.8202
serce,20%,raw,RF,2,2,202,0.8357
serce,20%,raw,NB,2,1,101,0.541
serce,20%,raw,NB,2,2,202,0.58
serce,20%,raw,XGBoost,2,1,101,0.8182
serce,20%,raw,XGBoost,2,2,202,0.8435
serce,20%,fill,RF,2,1,101,0.8277
serce,20%,fill,RF,2,2,202,0.7946
serce,20%,fill,NB,2,1,101,0.6768
serce,20%,fill,NB,2,2,202,0.6401
serce,20%,fill,XGBoost,2,1,101,0.8007
serce,20%,fill,XGBoost,2,2,202,0.8008
serce,20%,remove_fill,RF,2,1,101,0.8321
serce,20%,remove_fill,RF,2,2,202,0.8014
serce,20%,remove_fill,NB,2,1,101,0.7478
serce,20%,remove_fill,NB,2,2,202,0.7027
serce,20%,remove_fill,XGBoost,2,1,101,0.8072
serce,20%,remove_fill,XGBoost,2,2,202,0.7852
serce,20%,fill_norm,RF,2,1,101,0.8277
serce,20%,fill_norm,RF,2,2,202,0.7945
serce,20%,fill_norm,NB,2,1,101,0.6767
serce,20%,fill_norm,NB,2,2,202,0.6411
serce,20%,fill_norm,XGBoost,2,1,101,0.8007
serce,20%,fill_norm,XGBoost,2,2,202,0.8008
serce,20%,all,RF,2,1,101,0.8325
serce,20%,all,RF,2,2,202,0.8023
serce,20%,all,NB,2,1,101,0.7478
serce,20%,all,NB,2,2,202,0.7027
serce,20%,all,XGBoost,2,1,101,0.8072
serce,20%,all,XGBoost,2,2,202,0.7852
serce,40%,raw,RF,1,1,101,0.7486
serce,40%,raw,RF,1,2,202,0.7459
serce,40%,raw,NB,1,1,101,0.5365
serce,40%,raw,NB,1,2,202,0.5295
serce,40%,raw,XGBoost,1,1,101,0.7492
serce,40%,raw,XGBoost,1,2,202,0.7375
serce,40%,fill,RF,1,1,101,0.7423
serce,40%,fill,RF,1,2,202,0.7022
serce,40%,fill,NB,1,1,101,0.631
serce,40%,fill,NB,1,2,202,0.5972
serce,40%,fill,XGBoost,1,1,101,0.7497
serce,40%,fill,XGBoost,1,2,202,0.6983
serce,40%,remove_fill,RF,1,1,101,0.7174
serce,40%,remove_fill,RF,1,2,202,0.6848
serce,40%,remove_fill,NB,1,1,101,0.6327
serce,40%,remove_fill,NB,1,2,202,0.5755
serce,40%,remove_fill,XGBoost,1,1,101,0.7212
serce,40%,remove_fill,XGBoost,1,2,202,0.6675
serce,40%,fill_norm,RF,1,1,101,0.7418
serce,40%,fill_norm,RF,1,2,202,0.7015
serce,40%,fill_norm,NB,1,1,101,0.6315
serce,40%,fill_norm,NB,1,2,202,0.5983
serce,40%,fill_norm,XGBoost,1,1,101,0.7497
serce,40%,fill_norm,XGBoost,1,2,202,0.6983
serce,40%,all,RF,1,1,101,0.7165
serce,40%,all,RF,1,2,202,0.6848
serce,40%,all,NB,1,1,101,0.633
serce,40%,all,NB,1,2,202,0.5765
serce,40%,all,XGBoost,1,1,101,0.7212
serce,40%,all,XGBoost,1,2,202,0.6675
serce,40%,raw,RF,2,1,101,0.7089
serce,40%,raw,RF,2,2,202,0.6609
serce,40%,raw,NB,2,1,101,0.4885
serce,40%,raw,NB,2,2,202,0.414
serce,40%,raw,XGBoost,2,1,101,0.719
serce,40%,raw,XGBoost,2,2,202,0.7013
serce,40%,fill,RF,2,1,101,0.7495
serce,40%,fill,RF,2,2,202,0.7359
serce,40%,fill,NB,2,1,101,0.5415
serce,40%,fill,NB,2,2,202,0.5385
serce,40%,fill,XGBoost,2,1,101,0.7267
serce,40%,fill,XGBoost,2,2,202,0.7352
serce,40%,remove_fill,RF,2,1,101,0.7621
serce,40%,remove_fill,RF,2,2,202,0.7436
serce,40%,remove_fill,NB,2,1,101,0.5987
serce,40%,remove_fill,NB,2,2,202,0.6088
serce,40%,remove_fill,XGBoost,2,1,101,0.7342
serce,40%,remove_fill,XGBoost,2,2,202,0.7322
serce,40%,fill_norm,RF,2,1,101,0.7492
serce,40%,fill_norm,RF,2,2,202,0.7367
serce,40%,fill_norm,NB,2,1,101,0.5422
serce,40%,fill_norm,NB,2,2,202,0.5387
serce,40%,fill_norm,XGBoost,2,1,101,0.7267
serce,40%,fill_norm,XGBoost,2,2,202,0.7352
serce,40%,all,RF,2,1,101,0.7622
serce,40%,all,RF,2,2,202,0.7443
serce,40%,all,NB,2,1,101,0.5987
serce,40%,all,NB,2,2,202,0.6087
serce,40%,all,XGBoost,2,1,101,0.7342
serce,40%,all,XGBoost,2,2,202,0.7322
serce,60%,raw,RF,1,1,101,0.595
serce,60%,raw,RF,1,2,202,0.5707
serce,60%,raw,NB,1,1,101,0.5127
serce,60%,raw,NB,1,2,202,0.504
serce,60%,raw,XGBoost,1,1,101,0.594
serce,60%,raw,XGBoost,1,2,202,0.5845
serce,60%,fill,RF,1,1,101,0.5309
serce,60%,fill,RF,1,2,202,0.5573
serce,60%,fill,NB,1,1,101,0.5703
serce,60%,fill,NB,1,2,202,0.6058
serce,60%,fill,XGBoost,1,1,101,0.5915
serce,60%,fill,XGBoost,1,2,202,0.5879
serce,60%,remove_fill,RF,1,1,101,0.5156
serce,60%,remove_fill,RF,1,2,202,0.5404
serce,60%,remove_fill,NB,1,1,101,0.5495
serce,60%,remove_fill,NB,1,2,202,0.5721
serce,60%,remove_fill,XGBoost,1,1,101,0.5798
serce,60%,remove_fill,XGBoost,1,2,202,0.5847
serce,60%,fill_norm,RF,1,1,101,0.5316
serce,60%,fill_norm,RF,1,2,202,0.5608
serce,60%,fill_norm,NB,1,1,101,0.5708
serce,60%,fill_norm,NB,1,2,202,0.6048
serce,60%,fill_norm,XGBoost,1,1,101,0.5915
serce,60%,fill_norm,XGBoost,1,2,202,0.5879
serce,60%,all,RF,1,1,101,0.517
serce,60%,all,RF,1,2,202,0.5427
serce,60%,all,NB,1,1,101,0.5502
serce,60%,all,NB,1,2,202,0.5714
serce,60%,all,XGBoost,1,1,101,0.5798
serce,60%,all,XGBoost,1,2,202,0.5847
serce,60%,raw,RF,2,1,101,0.5365
serce,60%,raw,RF,2,2,202,0.5169
serce,60%,raw,NB,2,1,101,0.588
serce,60%,raw,NB,2,2,202,0.5312
serce,60%,raw,XGBoost,2,1,101,0.5615
serce,60%,raw,XGBoost,2,2,202,0.5142
serce,60%,fill,RF,2,1,101,0.6162
serce,60%,fill,RF,2,2,202,0.5912
serce,60%,fill,NB,2,1,101,0.546
serce,60%,fill,NB,2,2,202,0.542
serce,60%,fill,XGBoost,2,1,101,0.6487
serce,60%,fill,XGBoost,2,2,202,0.6023
serce,60%,remove_fill,RF,2,1,101,0.6143
serce,60%,remove_fill,RF,2,2,202,0.5813
serce,60%,remove_fill,NB,2,1,101,0.5057
serce,60%,remove_fill,NB,2,2,202,0.5015
serce,60%,remove_fill,XGBoost,2,1,101,0.6472
serce,60%,remove_fill,XGBoost,2,2,202,0.5964
serce,60%,fill_norm,RF,2,1,101,0.6168
serce,60%,fill_norm,RF,2,2,202,0.5907
serce,60%,fill_norm,NB,2,1,101,0.5458
serce,60%,fill_norm,NB,2,2,202,0.5417
serce,60%,fill_norm,XGBoost,2,1,101,0.6487
serce,60%,fill_norm,XGBoost,2,2,202,0.6023
serce,60%,all,RF,2,1,101,0.6125
serce,60%,all,RF,2,2,202,0.5814
serce,60%,all,NB,2,1,101,0.5052
serce,60%,all,NB,2,2,202,0.5012
serce,60%,all,XGBoost,2,1,101,0.6472
serce,60%,all,XGBoost,2,2,202,0.5964
rezygnacje,ORYGINALNY,raw,RF,0,1,101,0.9128
rezygnacje,ORYGINALNY,raw,RF,0,2,202,0.9103
rezygnacje,ORYGINALNY,raw,NB,0,1,101,0.6339
rezygnacje,ORYGINALNY,raw,NB,0,2,202,0.6334
rezygnacje,ORYGINALNY,raw,XGBoost,0,1,101,0.9173
rezygnacje,ORYGINALNY,raw,XGBoost,0,2,202,0.9165
rezygnacje,20%,raw,RF,1,1,101,0.7725
rezygnacje,20%,raw,RF,1,2,202,0.7812
rezygnacje,20%,raw,NB,1,1,101,0.4949
rezygnacje,20%,raw,NB,1,2,202,0.5607
rezygnacje,20%,raw,XGBoost,1,1,101,0.7928
rezygnacje,20%,raw,XGBoost,1,2,202,0.7921
rezygnacje,20%,fill,RF,1,1,101,0.7839
rezygnacje,20%,fill,RF,1,2,202,0.7917
rezygnacje,20%,fill,NB,1,1,101,0.5077
rezygnacje,20%,fill,NB,1,2,202,0.5577
rezygnacje,20%,fill,XGBoost,1,1,101,0.794
rezygnacje,20%,fill,XGBoost,1,2,202,0.8014
rezygnacje,20%,remove_fill,RF,1,1,101,0.7933
rezygnacje,20%,remove_fill,RF,1,2,202,0.7971
rezygnacje,20%,remove_fill,NB,1,1,101,0.7228
rezygnacje,20%,remove_fill,NB,1,2,202,0.7202
rezygnacje,20%,remove_fill,XGBoost,1,1,101,0.8021
rezygnacje,20%,remove_fill,XGBoost,1,2,202,0.811
rezygnacje,20%,fill_norm,RF,1,1,101,0.7839
rezygnacje,20%,fill_norm,RF,1,2,202,0.7913
rezygnacje,20%,fill_norm,NB,1,1,101,0.5043
rezygnacje,20%,fill_norm,NB,1,2,202,0.5614
rezygnacje,20%,fill_norm,XGBoost,1,1,101,0.794
rezygnacje,20%,fill_norm,XGBoost,1,2,202,0.8014
rezygnacje,20%,all,RF,1,1,101,0.7935
rezygnacje,20%,all,RF,1,2,202,0.7968
rezygnacje,20%,all,NB,1,1,101,0.7228
rezygnacje,20%,all,NB,1,2,202,0.7202
rezygnacje,20%,all,XGBoost,1,1,101,0.8021
rezygnacje,20%,all,XGBoost,1,2,202,0.811
rezygnacje,20%,raw,RF,2,1,101,0.7964
rezygnacje,20%,raw,RF,2,2,202,0.7938
rezygnacje,20%,raw,NB,2,1,101,0.5304
rezygnacje,20%,raw,NB,2,2,202,0.5523
rezygnacje,20%,raw,XGBoost,2,1,101,0.7998
rezygnacje,20%,raw,XGBoost,2,2,202,0.8136
rezygnacje,20%,fill,RF,2,1,101,0.7961
rezygnacje,20%,fill,RF,2,2,202,0.8015
rezygnacje,20%,fill,NB,2,1,101,0.5404
rezygnacje,20%,fill,NB,2,2,202,0.5566
rezygnacje,20%,fill,XGBoost,2,1,101,0.8018
rezygnacje,20%,fill,XGBoost,2,2,202,0.8123
rezygnacje,20%,remove_fill,RF,2,1,101,0.8082
rezygnacje,20%,remove_fill,RF,2,2,202,0.8027
rezygnacje,20%,remove_fill,NB,2,1,101,0.7414
rezygnacje,20%,remove_fill,NB,2,2,202,0.7337
rezygnacje,20%,remove_fill,XGBoost,2,1,101,0.8147
rezygnacje,20%,remove_fill,XGBoost,2,2,202,0.8121
rezygnacje,20%,fill_norm,RF,2,1,101,0.7966
rezygnacje,20%,fill_norm,RF,2,2,202,0.8015
rezygnacje,20%,fill_norm,NB,2,1,101,0.5275
rezygnacje,20%,fill_norm,NB,2,2,202,0.5548
rezygnacje,20%,fill_norm,XGBoost,2,1,101,0.8018
rezygnacje,20%,fill_norm,XGBoost,2,2,202,0.8123
rezygnacje,20%,all,RF,2,1,101,0.808
rezygnacje,20%,all,RF,2,2,202,0.8025
rezygnacje,20%,all,NB,2,1,101,0.7414
rezygnacje,20%,all,NB,2,2,202,0.7337
rezygnacje,20%,all,XGBoost,2,1,101,0.8147
rezygnacje,20%,all,XGBoost,2,2,202,0.8121
rezygnacje,40%,raw,RF,1,1,101,0.6864
rezygnacje,40%,raw,RF,1,2,202,0.6709
rezygnacje,40%,raw,NB,1,1,101,0.5603
rezygnacje,40%,raw,NB,1,2,202,0.5623
rezygnacje,40%,raw,XGBoost,1,1,101,0.7045
rezygnacje,40%,raw,XGBoost,1,2,202,0.6971
rezygnacje,40%,fill,RF,1,1,101,0.699
rezygnacje,40%,fill,RF,1,2,202,0.6905
rezygnacje,40%,fill,NB,1,1,101,0.575
rezygnacje,40%,fill,NB,1,2,202,0.5814
rezygnacje,40%,fill,XGBoost,1,1,101,0.7067
rezygnacje,40%,fill,XGBoost,1,2,202,0.6925
rezygnacje,40%,remove_fill,RF,1,1,101,0.6706
rezygnacje,40%,remove_fill,RF,1,2,202,0.6621
rezygnacje,40%,remove_fill,NB,1,1,101,0.5672
rezygnacje,40%,remove_fill,NB,1,2,202,0.5714
rezygnacje,40%,remove_fill,XGBoost,1,1,101,0.6627
rezygnacje,40%,remove_fill,XGBoost,1,2,202,0.6738
rezygnacje,40%,fill_norm,RF,1,1,101,0.6999
rezygnacje,40%,fill_norm,RF,1,2,202,0.6923
rezygnacje,40%,fill_norm,NB,1,1,101,0.5159
rezygnacje,40%,fill_norm,NB,1,2,202,0.5202
rezygnacje,40%,fill_norm,XGBoost,1,1,101,0.7067
rezygnacje,40%,fill_norm,XGBoost,1,2,202,0.6925
rezygnacje,40%,all,RF,1,1,101,0.6703
rezygnacje,40%,all,RF,1,2,202,0.6627
rezygnacje,40%,all,NB,1,1,101,0.5671
rezygnacje,40%,all,NB,1,2,202,0.5712
rezygnacje,40%,all,XGBoost,1,1,101,0.6627
rezygnacje,40%,all,XGBoost,1,2,202,0.6738
rezygnacje,40%,raw,RF,2,1,101,0.6443
rezygnacje,40%,raw,RF,2,2,202,0.6617
rezygnacje,40%,raw,NB,2,1,101,0.5252
rezygnacje,40%,raw,NB,2,2,202,0.5524
rezygnacje,40%,raw,XGBoost,2,1,101,0.6895
rezygnacje,40%,raw,XGBoost,2,2,202,0.6964
rezygnacje,40%,fill,RF,2,1,101,0.6494
rezygnacje,40%,fill,RF,2,2,202,0.6791
rezygnacje,40%,fill,NB,2,1,101,0.5294
rezygnacje,40%,fill,NB,2,2,202,0.5609
rezygnacje,40%,fill,XGBoost,2,1,101,0.6902
rezygnacje,40%,fill,XGBoost,2,2,202,0.6977
rezygnacje,40%,remove_fill,RF,2,1,101,0.675
rezygnacje,40%,remove_fill,RF,2,2,202,0.6689
rezygnacje,40%,remove_fill,NB,2,1,101,0.5527
rezygnacje,40%,remove_fill,NB,2,2,202,0.5603
rezygnacje,40%,remove_fill,XGBoost,2,1,101,0.6748
rezygnacje,40%,remove_fill,XGBoost,2,2,202,0.6923
rezygnacje,40%,fill_norm,RF,2,1,101,0.6495
rezygnacje,40%,fill_norm,RF,2,2,202,0.6784
rezygnacje,40%,fill_norm,NB,2,1,101,0.5137
rezygnacje,40%,fill_norm,NB,2,2,202,0.54
rezygnacje,40%,fill_norm,XGBoost,2,1,101,0.6902
rezygnacje,40%,fill_norm,XGBoost,2,2,202,0.6977
rezygnacje,40%,all,RF,2,1,101,0.6754
rezygnacje,40%,all,RF,2,2,202,0.6691
rezygnacje,40%,all,NB,2,1,101,0.5529
rezygnacje,40%,all,NB,2,2,202,0.561
rezygnacje,40%,all,XGBoost,2,1,101,0.6748
rezygnacje,40%,all,XGBoost,2,2,202,0.6923
rezygnacje,60%,raw,RF,1,1,101,0.5801
rezygnacje,60%,raw,RF,1,2,202,0.5762
rezygnacje,60%,raw,NB,1,1,101,0.5233
rezygnacje,60%,raw,NB,1,2,202,0.5196
rezygnacje,60%,raw,XGBoost,1,1,101,0.6016
rezygnacje,60%,raw,XGBoost,1,2,202,0.5913
rezygnacje,60%,fill,RF,1,1,101,0.5925
rezygnacje,60%,fill,RF,1,2,202,0.5775
rezygnacje,60%,fill,NB,1,1,101,0.5536
rezygnacje,60%,fill,NB,1,2,202,0.5528
rezygnacje,60%,fill,XGBoost,1,1,101,0.6083
rezygnacje,60%,fill,XGBoost,1,2,202,0.622
rezygnacje,60%,remove_fill,RF,1,1,101,0.5724
rezygnacje,60%,remove_fill,RF,1,2,202,0.5754
rezygnacje,60%,remove_fill,NB,1,1,101,0.5311
rezygnacje,60%,remove_fill,NB,1,2,202,0.543
rezygnacje,60%,remove_fill,XGBoost,1,1,101,0.602
rezygnacje,60%,remove_fill,XGBoost,1,2,202,0.6071
rezygnacje,60%,fill_norm,RF,1,1,101,0.5923
rezygnacje,60%,fill_norm,RF,1,2,202,0.5776
rezygnacje,60%,fill_norm,NB,1,1,101,0.5004
rezygnacje,60%,fill_norm,NB,1,2,202,0.4915
rezygnacje,60%,fill_norm,XGBoost,1,1,101,0.6083
rezygnacje,60%,fill_norm,XGBoost,1,2,202,0.622
rezygnacje,60%,all,RF,1,1,101,0.5725
rezygnacje,60%,all,RF,1,2,202,0.5759
rezygnacje,60%,all,NB,1,1,101,0.5311
rezygnacje,60%,all,NB,1,2,202,0.543
rezygnacje,60%,all,XGBoost,1,1,101,0.602
rezygnacje,60%,all,XGBoost,1,2,202,0.6071
rezygnacje,60%,raw,RF,2,1,101,0.5754
rezygnacje,60%,raw,RF,2,2,202,0.576
rezygnacje,60%,raw,NB,2,1,101,0.543
rezygnacje,60%,raw,NB,2,2,202,0.5338
rezygnacje,60%,raw,XGBoost,2,1,101,0.6092
rezygnacje,60%,raw,XGBoost,2,2,202,0.5884
rezygnacje,60%,fill,RF,2,1,101,0.6017
rezygnacje,60%,fill,RF,2,2,202,0.5848
rezygnacje,60%,fill,NB,2,1,101,0.5573
rezygnacje,60%,fill,NB,2,2,202,0.5558
rezygnacje,60%,fill,XGBoost,2,1,101,0.6221
rezygnacje,60%,fill,XGBoost,2,2,202,0.6106
rezygnacje,60%,remove_fill,RF,2,1,101,0.5869
rezygnacje,60%,remove_fill,RF,2,2,202,0.5638
rezygnacje,60%,remove_fill,NB,2,1,101,0.5324
rezygnacje,60%,remove_fill,NB,2,2,202,0.529
rezygnacje,60%,remove_fill,XGBoost,2,1,101,0.6076
rezygnacje,60%,remove_fill,XGBoost,2,2,202,0.5961
rezygnacje,60%,fill_norm,RF,2,1,101,0.6009
rezygnacje,60%,fill_norm,RF,2,2,202,0.5838
rezygnacje,60%,fill_norm,NB,2,1,101,0.5119
rezygnacje,60%,fill_norm,NB,2,2,202,0.5066
rezygnacje,60%,fill_norm,XGBoost,2,1,101,0.6221
rezygnacje,60%,fill_norm,XGBoost,2,2,202,0.6106
rezygnacje,60%,all,RF,2,1,101,0.588
rezygnacje,60%,all,RF,2,2,202,0.5629
rezygnacje,60%,all,NB,2,1,101,0.5325
rezygnacje,60%,all,NB,2,2,202,0.529
rezygnacje,60%,all,XGBoost,2,1,101,0.6076
rezygnacje,60%,all,XGBoost,2,2,202,0.5961
